Group,Br_MCR,NB_MCR,Species_code,Common_name
15_24,15,24,grbher3,Great Blue Heron
15_24,15,24,mallar3,Mallard
15_24,15,24,moudov,Mourning Dove
15_24,15,24,norfli,Northern Flicker
15_24,15,24,norhar2,Northern Harrier
15_24,15,24,normoc,Northern Mockingbird
15_24,15,24,osprey,Osprey
15_24,15,24,purfin,Purple Finch
15_24,15,24,reshaw,Red-shouldered Hawk
15_24,15,24,rethaw,Red-tailed Hawk
15_24,15,24,rewbla,Red-winged Blackbird
15_24,15,24,rudduc,Ruddy Duck
15_24,15,24,snoplo5,Snowy Plover
15_24,15,24,sonspa,Song Sparrow
15_24,15,24,treswa,Tree Swallow
15_24,15,24,turvul,Turkey Vulture
15_24,15,24,wooduc,Wood Duck
15_28,15,28,y00475,American Coot
15_28,15,28,amecro,American Crow
15_28,15,28,amekes,American Kestrel
15_28,15,28,bnhcow,Brown-headed Cowbird
15_28,15,28,coohaw,Cooper's Hawk
15_28,15,28,evegro,Evening Grosbeak
15_28,15,28,gadwal,Gadwall
15_28,15,28,grbher3,Great Blue Heron
15_28,15,28,mallar3,Mallard
15_28,15,28,moudov,Mourning Dove
15_28,15,28,norfli,Northern Flicker
15_28,15,28,norhar2,Northern Harrier
15_28,15,28,normoc,Northern Mockingbird
15_28,15,28,purfin,Purple Finch
15_28,15,28,reshaw,Red-shouldered Hawk
15_28,15,28,rethaw,Red-tailed Hawk
15_28,15,28,rewbla,Red-winged Blackbird
15_28,15,28,rudduc,Ruddy Duck
15_28,15,28,sonspa,Song Sparrow
15_28,15,28,turvul,Turkey Vulture
15_28,15,28,wooduc,Wood Duck
15_31,15,31,y00475,American Coot
15_31,15,31,amekes,American Kestrel
15_31,15,31,amwpel,American White Pelican
15_31,15,31,bcnher,Black-crowned Night-Heron
15_31,15,31,brnpel,Brown Pelican
15_31,15,31,bnhcow,Brown-headed Cowbird
15_31,15,31,caster1,Caspian Tern
15_31,15,31,coohaw,Cooper's Hawk
15_31,15,31,forter,Forster's Tern
15_31,15,31,grbher3,Great Blue Heron
15_31,15,31,moudov,Mourning Dove
15_31,15,31,norhar2,Northern Harrier
15_31,15,31,normoc,Northern Mockingbird
15_31,15,31,osprey,Osprey
15_31,15,31,reshaw,Red-shouldered Hawk
15_31,15,31,rudduc,Ruddy Duck
15_31,15,31,snoplo5,Snowy Plover
15_31,15,31,treswa,Tree Swallow
15_31,15,31,turvul,Turkey Vulture
15_31,15,31,wooduc,Wood Duck
15_33,15,33,y00475,American Coot
15_33,15,33,amekes,American Kestrel
15_33,15,33,amwpel,American White Pelican
15_33,15,33,batpig1,Band-tailed Pigeon
15_33,15,33,bewwre,Bewick's Wren
15_33,15,33,bcnher,Black-crowned Night-Heron
15_33,15,33,brebla,Brewer's Blackbird
15_33,15,33,brnpel,Brown Pelican
15_33,15,33,bnhcow,Brown-headed Cowbird
15_33,15,33,calgul,California Gull
15_33,15,33,caster1,Caspian Tern
15_33,15,33,cintea,Cinnamon Teal
15_33,15,33,coohaw,Cooper's Hawk
15_33,15,33,forter,Forster's Tern
15_33,15,33,gadwal,Gadwall
15_33,15,33,grbher3,Great Blue Heron
15_33,15,33,moudov,Mourning Dove
15_33,15,33,norfli,Northern Flicker
15_33,15,33,norhar2,Northern Harrier
15_33,15,33,normoc,Northern Mockingbird
15_33,15,33,osprey,Osprey
15_33,15,33,prafal,Prairie Falcon
15_33,15,33,rethaw,Red-tailed Hawk
15_33,15,33,rewbla,Red-winged Blackbird
15_33,15,33,rudduc,Ruddy Duck
15_33,15,33,snoplo5,Snowy Plover
15_33,15,33,sonspa,Song Sparrow
15_33,15,33,spotow,Spotted Towhee
15_33,15,33,swahaw,Swainson's Hawk
15_33,15,33,treswa,Tree Swallow
15_33,15,33,turvul,Turkey Vulture
15_33,15,33,wesblu,Western Bluebird
15_33,15,33,whfibi,White-faced Ibis
15_122,15,122,y00475,American Coot
15_122,15,122,amwpel,American White Pelican
15_122,15,122,bewwre,Bewick's Wren
15_122,15,122,bnhcow,Brown-headed Cowbird
15_122,15,122,cintea,Cinnamon Teal
15_122,15,122,grbher3,Great Blue Heron
15_122,15,122,rudduc,Ruddy Duck
15_122,15,122,swahaw,Swainson's Hawk
15_122,15,122,treswa,Tree Swallow
15_122,15,122,whfibi,White-faced Ibis
15_134,15,134,y00475,American Coot
15_134,15,134,amwpel,American White Pelican
15_134,15,134,bewwre,Bewick's Wren
15_134,15,134,bnhcow,Brown-headed Cowbird
15_134,15,134,caster1,Caspian Tern
15_134,15,134,cintea,Cinnamon Teal
15_134,15,134,coohaw,Cooper's Hawk
15_134,15,134,rudduc,Ruddy Duck
15_134,15,134,spotow,Spotted Towhee
15_134,15,134,swahaw,Swainson's Hawk
15_134,15,134,treswa,Tree Swallow
15_134,15,134,turvul,Turkey Vulture
15_134,15,134,whfibi,White-faced Ibis
15_135,15,135,batpig1,Band-tailed Pigeon
15_136,15,136,batpig1,Band-tailed Pigeon
15_141,15,141,amwpel,American White Pelican
15_141,15,141,caster1,Caspian Tern
15_142,15,142,brnpel,Brown Pelican
15_143,15,143,y00475,American Coot
15_143,15,143,amwpel,American White Pelican
15_143,15,143,bewwre,Bewick's Wren
15_143,15,143,brnpel,Brown Pelican
15_143,15,143,caster1,Caspian Tern
15_143,15,143,cintea,Cinnamon Teal
15_143,15,143,coohaw,Cooper's Hawk
15_143,15,143,grbher3,Great Blue Heron
15_143,15,143,moudov,Mourning Dove
15_143,15,143,normoc,Northern Mockingbird
15_143,15,143,rudduc,Ruddy Duck
15_143,15,143,snoplo5,Snowy Plover
15_143,15,143,turvul,Turkey Vulture
15_145,15,145,amwpel,American White Pelican
15_145,15,145,brnpel,Brown Pelican
15_145,15,145,caster1,Caspian Tern
15_151,15,151,amwpel,American White Pelican
15_151,15,151,brnpel,Brown Pelican
15_151,15,151,caster1,Caspian Tern
15_151,15,151,grbher3,Great Blue Heron
15_151,15,151,osprey,Osprey
15_151,15,151,treswa,Tree Swallow
15_151,15,151,turvul,Turkey Vulture
15_152,15,152,brnpel,Brown Pelican
15_152,15,152,treswa,Tree Swallow
15_155,15,155,amwpel,American White Pelican
15_155,15,155,caster1,Caspian Tern
15_155,15,155,cintea,Cinnamon Teal
15_155,15,155,snoplo5,Snowy Plover
15_156,15,156,amwpel,American White Pelican
15_156,15,156,brnpel,Brown Pelican
15_156,15,156,caster1,Caspian Tern
15_157,15,157,amwpel,American White Pelican
15_157,15,157,batpig1,Band-tailed Pigeon
15_157,15,157,brnpel,Brown Pelican
15_157,15,157,caster1,Caspian Tern
15_157,15,157,grbher3,Great Blue Heron
15_157,15,157,osprey,Osprey
15_157,15,157,swahaw,Swainson's Hawk
15_157,15,157,turvul,Turkey Vulture
15_162,15,162,amekes,American Kestrel
15_162,15,162,amwpel,American White Pelican
15_162,15,162,brnpel,Brown Pelican
15_162,15,162,caster1,Caspian Tern
15_162,15,162,grbher3,Great Blue Heron
15_162,15,162,normoc,Northern Mockingbird
15_162,15,162,osprey,Osprey
15_162,15,162,treswa,Tree Swallow
15_162,15,162,turvul,Turkey Vulture
15_171,15,171,batpig1,Band-tailed Pigeon
15_171,15,171,bcnher,Black-crowned Night-Heron
15_171,15,171,brnpel,Brown Pelican
15_171,15,171,caster1,Caspian Tern
15_171,15,171,osprey,Osprey
15_171,15,171,turvul,Turkey Vulture
15_173,15,173,batpig1,Band-tailed Pigeon
15_173,15,173,osprey,Osprey
15_173,15,173,turvul,Turkey Vulture
15_181,15,181,amekes,American Kestrel
15_181,15,181,batpig1,Band-tailed Pigeon
15_181,15,181,cintea,Cinnamon Teal
15_181,15,181,turvul,Turkey Vulture
15_182,15,182,cintea,Cinnamon Teal
15_183,15,183,batpig1,Band-tailed Pigeon
15_184,15,184,cintea,Cinnamon Teal
15_184,15,184,snoplo5,Snowy Plover
15_184,15,184,turvul,Turkey Vulture
15_191,15,191,cintea,Cinnamon Teal
15_192,15,192,amekes,American Kestrel
15_201,15,201,amekes,American Kestrel
15_201,15,201,bcnher,Black-crowned Night-Heron
15_201,15,201,osprey,Osprey
15_201,15,201,turvul,Turkey Vulture
15_202,15,202,bcnher,Black-crowned Night-Heron
15_202,15,202,osprey,Osprey
15_202,15,202,turvul,Turkey Vulture
15_203,15,203,osprey,Osprey
15_203,15,203,turvul,Turkey Vulture
15_204,15,204,bcnher,Black-crowned Night-Heron
15_204,15,204,osprey,Osprey
15_204,15,204,turvul,Turkey Vulture
15_205,15,205,osprey,Osprey
15_205,15,205,turvul,Turkey Vulture
15_211,15,211,turvul,Turkey Vulture
15_212,15,212,amekes,American Kestrel
15_212,15,212,bcnher,Black-crowned Night-Heron
15_212,15,212,osprey,Osprey
15_212,15,212,turvul,Turkey Vulture
15_213,15,213,turvul,Turkey Vulture
15_214,15,214,amekes,American Kestrel
15_214,15,214,bcnher,Black-crowned Night-Heron
15_214,15,214,turvul,Turkey Vulture
15_214,15,214,whfibi,White-faced Ibis
15_221,15,221,amekes,American Kestrel
15_221,15,221,bcnher,Black-crowned Night-Heron
15_221,15,221,cintea,Cinnamon Teal
15_221,15,221,swahaw,Swainson's Hawk
15_221,15,221,turvul,Turkey Vulture
15_221,15,221,whfibi,White-faced Ibis
15_222,15,222,amekes,American Kestrel
15_222,15,222,bcnher,Black-crowned Night-Heron
15_222,15,222,swahaw,Swainson's Hawk
15_222,15,222,whfibi,White-faced Ibis
15_231,15,231,amekes,American Kestrel
15_231,15,231,bcnher,Black-crowned Night-Heron
15_231,15,231,swahaw,Swainson's Hawk
15_231,15,231,turvul,Turkey Vulture
15_231,15,231,whfibi,White-faced Ibis
15_232,15,232,amekes,American Kestrel
15_232,15,232,bcnher,Black-crowned Night-Heron
15_232,15,232,cintea,Cinnamon Teal
15_232,15,232,swahaw,Swainson's Hawk
15_232,15,232,whfibi,White-faced Ibis
15_241,15,241,amekes,American Kestrel
15_241,15,241,bcnher,Black-crowned Night-Heron
15_241,15,241,turvul,Turkey Vulture
15_241,15,241,whfibi,White-faced Ibis
15_242,15,242,amekes,American Kestrel
15_242,15,242,turvul,Turkey Vulture
16_5,16,5,amerob,American Robin
16_5,16,5,bewwre,Bewick's Wren
16_5,16,5,brebla,Brewer's Blackbird
16_5,16,5,calgul,California Gull
16_5,16,5,coohaw,Cooper's Hawk
16_5,16,5,evegro,Evening Grosbeak
16_5,16,5,norfli,Northern Flicker
16_5,16,5,pinsis,Pine Siskin
16_5,16,5,rethaw,Red-tailed Hawk
16_5,16,5,rudduc,Ruddy Duck
16_5,16,5,sonspa,Song Sparrow
16_5,16,5,spotow,Spotted Towhee
16_5,16,5,wesblu,Western Bluebird
16_9,16,9,y00475,American Coot
16_9,16,9,amekes,American Kestrel
16_9,16,9,amerob,American Robin
16_9,16,9,bewwre,Bewick's Wren
16_9,16,9,brebla,Brewer's Blackbird
16_9,16,9,calgul,California Gull
16_9,16,9,coohaw,Cooper's Hawk
16_9,16,9,evegro,Evening Grosbeak
16_9,16,9,ferhaw,Ferruginous Hawk
16_9,16,9,gadwal,Gadwall
16_9,16,9,norfli,Northern Flicker
16_9,16,9,norhar2,Northern Harrier
16_9,16,9,pinsis,Pine Siskin
16_9,16,9,prafal,Prairie Falcon
16_9,16,9,rethaw,Red-tailed Hawk
16_9,16,9,rudduc,Ruddy Duck
16_9,16,9,sonspa,Song Sparrow
16_9,16,9,spotow,Spotted Towhee
16_9,16,9,wesblu,Western Bluebird
16_9,16,9,whcspa,White-crowned Sparrow
16_10,16,10,amerob,American Robin
16_10,16,10,evegro,Evening Grosbeak
16_10,16,10,ferhaw,Ferruginous Hawk
16_10,16,10,norfli,Northern Flicker
16_10,16,10,norhar2,Northern Harrier
16_10,16,10,pinsis,Pine Siskin
16_10,16,10,prafal,Prairie Falcon
16_10,16,10,rethaw,Red-tailed Hawk
16_11,16,11,amerob,American Robin
16_11,16,11,ferhaw,Ferruginous Hawk
16_11,16,11,norfli,Northern Flicker
16_11,16,11,norhar2,Northern Harrier
16_11,16,11,prafal,Prairie Falcon
16_11,16,11,rethaw,Red-tailed Hawk
16_13,16,13,amekes,American Kestrel
16_13,16,13,amerob,American Robin
16_13,16,13,bnhcow,Brown-headed Cowbird
16_13,16,13,coohaw,Cooper's Hawk
16_13,16,13,evegro,Evening Grosbeak
16_13,16,13,moudov,Mourning Dove
16_13,16,13,norfli,Northern Flicker
16_13,16,13,norhar2,Northern Harrier
16_13,16,13,pinsis,Pine Siskin
16_13,16,13,rethaw,Red-tailed Hawk
16_13,16,13,sonspa,Song Sparrow
16_14,16,14,amerob,American Robin
16_14,16,14,bnhcow,Brown-headed Cowbird
16_14,16,14,coohaw,Cooper's Hawk
16_14,16,14,evegro,Evening Grosbeak
16_14,16,14,gadwal,Gadwall
16_14,16,14,moudov,Mourning Dove
16_14,16,14,norfli,Northern Flicker
16_14,16,14,norhar2,Northern Harrier
16_14,16,14,normoc,Northern Mockingbird
16_14,16,14,pinsis,Pine Siskin
16_14,16,14,rethaw,Red-tailed Hawk
16_14,16,14,rudduc,Ruddy Duck
16_14,16,14,sonspa,Song Sparrow
16_15,16,15,y00475,American Coot
16_15,16,15,amekes,American Kestrel
16_15,16,15,amerob,American Robin
16_15,16,15,bewwre,Bewick's Wren
16_15,16,15,brebla,Brewer's Blackbird
16_15,16,15,bnhcow,Brown-headed Cowbird
16_15,16,15,calgul,California Gull
16_15,16,15,cintea,Cinnamon Teal
16_15,16,15,coohaw,Cooper's Hawk
16_15,16,15,ferhaw,Ferruginous Hawk
16_15,16,15,gadwal,Gadwall
16_15,16,15,moudov,Mourning Dove
16_15,16,15,norfli,Northern Flicker
16_15,16,15,norhar2,Northern Harrier
16_15,16,15,normoc,Northern Mockingbird
16_15,16,15,pinsis,Pine Siskin
16_15,16,15,prafal,Prairie Falcon
16_15,16,15,rethaw,Red-tailed Hawk
16_15,16,15,rudduc,Ruddy Duck
16_15,16,15,sonspa,Song Sparrow
16_15,16,15,spotow,Spotted Towhee
16_15,16,15,treswa,Tree Swallow
16_15,16,15,turvul,Turkey Vulture
16_15,16,15,wesblu,Western Bluebird
16_15,16,15,whcspa,White-crowned Sparrow
16_16,16,16,amerob,American Robin
16_16,16,16,bewwre,Bewick's Wren
16_16,16,16,calgul,California Gull
16_16,16,16,evegro,Evening Grosbeak
16_16,16,16,ferhaw,Ferruginous Hawk
16_16,16,16,norfli,Northern Flicker
16_16,16,16,norhar2,Northern Harrier
16_16,16,16,pinsis,Pine Siskin
16_16,16,16,prafal,Prairie Falcon
16_16,16,16,rethaw,Red-tailed Hawk
16_16,16,16,sonspa,Song Sparrow
16_16,16,16,spotow,Spotted Towhee
16_16,16,16,wesblu,Western Bluebird
16_16,16,16,whcspa,White-crowned Sparrow
16_18,16,18,y00475,American Coot
16_18,16,18,amekes,American Kestrel
16_18,16,18,amerob,American Robin
16_18,16,18,bewwre,Bewick's Wren
16_18,16,18,brebla,Brewer's Blackbird
16_18,16,18,bnhcow,Brown-headed Cowbird
16_18,16,18,coohaw,Cooper's Hawk
16_18,16,18,ferhaw,Ferruginous Hawk
16_18,16,18,gadwal,Gadwall
16_18,16,18,moudov,Mourning Dove
16_18,16,18,norfli,Northern Flicker
16_18,16,18,norhar2,Northern Harrier
16_18,16,18,normoc,Northern Mockingbird
16_18,16,18,pinsis,Pine Siskin
16_18,16,18,prafal,Prairie Falcon
16_18,16,18,rethaw,Red-tailed Hawk
16_18,16,18,rudduc,Ruddy Duck
16_18,16,18,sonspa,Song Sparrow
16_18,16,18,spotow,Spotted Towhee
16_18,16,18,wesblu,Western Bluebird
16_18,16,18,whcspa,White-crowned Sparrow
16_20,16,20,y00475,American Coot
16_20,16,20,amekes,American Kestrel
16_20,16,20,amerob,American Robin
16_20,16,20,bewwre,Bewick's Wren
16_20,16,20,brebla,Brewer's Blackbird
16_20,16,20,bnhcow,Brown-headed Cowbird
16_20,16,20,cintea,Cinnamon Teal
16_20,16,20,coohaw,Cooper's Hawk
16_20,16,20,gadwal,Gadwall
16_20,16,20,moudov,Mourning Dove
16_20,16,20,norfli,Northern Flicker
16_20,16,20,norhar2,Northern Harrier
16_20,16,20,normoc,Northern Mockingbird
16_20,16,20,pinsis,Pine Siskin
16_20,16,20,prafal,Prairie Falcon
16_20,16,20,rethaw,Red-tailed Hawk
16_20,16,20,rudduc,Ruddy Duck
16_20,16,20,sonspa,Song Sparrow
16_20,16,20,spotow,Spotted Towhee
16_20,16,20,treswa,Tree Swallow
16_20,16,20,turvul,Turkey Vulture
16_20,16,20,whcspa,White-crowned Sparrow
16_22,16,22,amekes,American Kestrel
16_22,16,22,amerob,American Robin
16_22,16,22,brebla,Brewer's Blackbird
16_22,16,22,bnhcow,Brown-headed Cowbird
16_22,16,22,coohaw,Cooper's Hawk
16_22,16,22,gadwal,Gadwall
16_22,16,22,moudov,Mourning Dove
16_22,16,22,norfli,Northern Flicker
16_22,16,22,norhar2,Northern Harrier
16_22,16,22,normoc,Northern Mockingbird
16_22,16,22,prafal,Prairie Falcon
16_22,16,22,rethaw,Red-tailed Hawk
16_22,16,22,sonspa,Song Sparrow
16_22,16,22,whcspa,White-crowned Sparrow
16_24,16,24,y00475,American Coot
16_24,16,24,amekes,American Kestrel
16_24,16,24,amerob,American Robin
16_24,16,24,brebla,Brewer's Blackbird
16_24,16,24,bnhcow,Brown-headed Cowbird
16_24,16,24,coohaw,Cooper's Hawk
16_24,16,24,gadwal,Gadwall
16_24,16,24,moudov,Mourning Dove
16_24,16,24,norfli,Northern Flicker
16_24,16,24,norhar2,Northern Harrier
16_24,16,24,normoc,Northern Mockingbird
16_24,16,24,pinsis,Pine Siskin
16_24,16,24,rethaw,Red-tailed Hawk
16_24,16,24,rudduc,Ruddy Duck
16_24,16,24,sonspa,Song Sparrow
16_24,16,24,treswa,Tree Swallow
16_24,16,24,turvul,Turkey Vulture
16_24,16,24,whcspa,White-crowned Sparrow
16_28,16,28,y00475,American Coot
16_28,16,28,amekes,American Kestrel
16_28,16,28,amerob,American Robin
16_28,16,28,bnhcow,Brown-headed Cowbird
16_28,16,28,coohaw,Cooper's Hawk
16_28,16,28,evegro,Evening Grosbeak
16_28,16,28,gadwal,Gadwall
16_28,16,28,moudov,Mourning Dove
16_28,16,28,norfli,Northern Flicker
16_28,16,28,norhar2,Northern Harrier
16_28,16,28,normoc,Northern Mockingbird
16_28,16,28,pinsis,Pine Siskin
16_28,16,28,rethaw,Red-tailed Hawk
16_28,16,28,rudduc,Ruddy Duck
16_28,16,28,sonspa,Song Sparrow
16_28,16,28,turvul,Turkey Vulture
16_31,16,31,y00475,American Coot
16_31,16,31,amekes,American Kestrel
16_31,16,31,amerob,American Robin
16_31,16,31,bnhcow,Brown-headed Cowbird
16_31,16,31,coohaw,Cooper's Hawk
16_31,16,31,moudov,Mourning Dove
16_31,16,31,norhar2,Northern Harrier
16_31,16,31,normoc,Northern Mockingbird
16_31,16,31,rudduc,Ruddy Duck
16_31,16,31,treswa,Tree Swallow
16_31,16,31,turvul,Turkey Vulture
16_33,16,33,y00475,American Coot
16_33,16,33,amekes,American Kestrel
16_33,16,33,amerob,American Robin
16_33,16,33,bewwre,Bewick's Wren
16_33,16,33,brebla,Brewer's Blackbird
16_33,16,33,bnhcow,Brown-headed Cowbird
16_33,16,33,calgul,California Gull
16_33,16,33,cintea,Cinnamon Teal
16_33,16,33,coohaw,Cooper's Hawk
16_33,16,33,ferhaw,Ferruginous Hawk
16_33,16,33,gadwal,Gadwall
16_33,16,33,moudov,Mourning Dove
16_33,16,33,norfli,Northern Flicker
16_33,16,33,norhar2,Northern Harrier
16_33,16,33,normoc,Northern Mockingbird
16_33,16,33,pinsis,Pine Siskin
16_33,16,33,prafal,Prairie Falcon
16_33,16,33,rethaw,Red-tailed Hawk
16_33,16,33,rudduc,Ruddy Duck
16_33,16,33,sonspa,Song Sparrow
16_33,16,33,spotow,Spotted Towhee
16_33,16,33,swahaw,Swainson's Hawk
16_33,16,33,treswa,Tree Swallow
16_33,16,33,turvul,Turkey Vulture
16_33,16,33,wesblu,Western Bluebird
16_33,16,33,whcspa,White-crowned Sparrow
16_122,16,122,y00475,American Coot
16_122,16,122,bewwre,Bewick's Wren
16_122,16,122,bnhcow,Brown-headed Cowbird
16_122,16,122,cintea,Cinnamon Teal
16_122,16,122,rudduc,Ruddy Duck
16_122,16,122,swahaw,Swainson's Hawk
16_122,16,122,treswa,Tree Swallow
16_134,16,134,y00475,American Coot
16_134,16,134,bewwre,Bewick's Wren
16_134,16,134,bnhcow,Brown-headed Cowbird
16_134,16,134,cintea,Cinnamon Teal
16_134,16,134,coohaw,Cooper's Hawk
16_134,16,134,rudduc,Ruddy Duck
16_134,16,134,spotow,Spotted Towhee
16_134,16,134,swahaw,Swainson's Hawk
16_134,16,134,treswa,Tree Swallow
16_134,16,134,turvul,Turkey Vulture
16_143,16,143,y00475,American Coot
16_143,16,143,bewwre,Bewick's Wren
16_143,16,143,cintea,Cinnamon Teal
16_143,16,143,coohaw,Cooper's Hawk
16_143,16,143,moudov,Mourning Dove
16_143,16,143,normoc,Northern Mockingbird
16_143,16,143,rudduc,Ruddy Duck
16_143,16,143,turvul,Turkey Vulture
16_151,16,151,treswa,Tree Swallow
16_151,16,151,turvul,Turkey Vulture
16_152,16,152,treswa,Tree Swallow
16_155,16,155,cintea,Cinnamon Teal
16_157,16,157,swahaw,Swainson's Hawk
16_157,16,157,turvul,Turkey Vulture
16_162,16,162,amekes,American Kestrel
16_162,16,162,normoc,Northern Mockingbird
16_162,16,162,treswa,Tree Swallow
16_162,16,162,turvul,Turkey Vulture
16_171,16,171,turvul,Turkey Vulture
16_173,16,173,turvul,Turkey Vulture
16_181,16,181,amekes,American Kestrel
16_181,16,181,cintea,Cinnamon Teal
16_181,16,181,turvul,Turkey Vulture
16_182,16,182,cintea,Cinnamon Teal
16_184,16,184,cintea,Cinnamon Teal
16_184,16,184,turvul,Turkey Vulture
16_191,16,191,cintea,Cinnamon Teal
16_192,16,192,amekes,American Kestrel
16_201,16,201,amekes,American Kestrel
16_201,16,201,turvul,Turkey Vulture
16_202,16,202,turvul,Turkey Vulture
16_203,16,203,turvul,Turkey Vulture
16_204,16,204,turvul,Turkey Vulture
16_205,16,205,turvul,Turkey Vulture
16_211,16,211,turvul,Turkey Vulture
16_212,16,212,amekes,American Kestrel
16_212,16,212,turvul,Turkey Vulture
16_213,16,213,turvul,Turkey Vulture
16_214,16,214,amekes,American Kestrel
16_214,16,214,turvul,Turkey Vulture
16_221,16,221,amekes,American Kestrel
16_221,16,221,cintea,Cinnamon Teal
16_221,16,221,swahaw,Swainson's Hawk
16_221,16,221,turvul,Turkey Vulture
16_222,16,222,amekes,American Kestrel
16_222,16,222,swahaw,Swainson's Hawk
16_231,16,231,amekes,American Kestrel
16_231,16,231,swahaw,Swainson's Hawk
16_231,16,231,turvul,Turkey Vulture
16_232,16,232,amekes,American Kestrel
16_232,16,232,cintea,Cinnamon Teal
16_232,16,232,swahaw,Swainson's Hawk
16_241,16,241,amekes,American Kestrel
16_241,16,241,turvul,Turkey Vulture
16_242,16,242,amekes,American Kestrel
16_242,16,242,turvul,Turkey Vulture
18_5,18,5,amerob,American Robin
18_5,18,5,bewwre,Bewick's Wren
18_5,18,5,brebla,Brewer's Blackbird
18_5,18,5,coohaw,Cooper's Hawk
18_5,18,5,grbher3,Great Blue Heron
18_5,18,5,gnwtea,Green-winged Teal
18_5,18,5,mallar3,Mallard
18_5,18,5,norfli,Northern Flicker
18_5,18,5,norpin,Northern Pintail
18_5,18,5,rethaw,Red-tailed Hawk
18_5,18,5,rudduc,Ruddy Duck
18_5,18,5,snoplo5,Snowy Plover
18_5,18,5,spotow,Spotted Towhee
18_5,18,5,wesblu,Western Bluebird
18_9,18,9,y00475,American Coot
18_9,18,9,amegfi,American Goldfinch
18_9,18,9,amekes,American Kestrel
18_9,18,9,amerob,American Robin
18_9,18,9,bewwre,Bewick's Wren
18_9,18,9,brebla,Brewer's Blackbird
18_9,18,9,coohaw,Cooper's Hawk
18_9,18,9,ferhaw,Ferruginous Hawk
18_9,18,9,gadwal,Gadwall
18_9,18,9,grbher3,Great Blue Heron
18_9,18,9,gnwtea,Green-winged Teal
18_9,18,9,mallar3,Mallard
18_9,18,9,norfli,Northern Flicker
18_9,18,9,norhar2,Northern Harrier
18_9,18,9,norpin,Northern Pintail
18_9,18,9,norsho,Northern Shoveler
18_9,18,9,prafal,Prairie Falcon
18_9,18,9,rethaw,Red-tailed Hawk
18_9,18,9,rudduc,Ruddy Duck
18_9,18,9,spotow,Spotted Towhee
18_9,18,9,wesblu,Western Bluebird
18_10,18,10,amerob,American Robin
18_10,18,10,ferhaw,Ferruginous Hawk
18_10,18,10,mallar3,Mallard
18_10,18,10,norfli,Northern Flicker
18_10,18,10,norhar2,Northern Harrier
18_10,18,10,prafal,Prairie Falcon
18_10,18,10,redhea,Redhead
18_10,18,10,rethaw,Red-tailed Hawk
